host_id,city,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,year,month
20318052,New York,Brooklyn,Bedford-Stuyvesant,40.69587,-73.9453,Private room,55,2,67,2019-06-23,1.72,2,2019,Jun
8862886,New York,Brooklyn,Bushwick,40.70842,-73.9208,Entire home/apt,150,2,40,2018-09-03,0.9,1,2018,Sep
8503277,New York,Manhattan,East Village,40.7281,-73.97952,Entire home/apt,100,5,3,2018-01-13,0.07,1,2018,Jan
46644337,New York,Brooklyn,Bedford-Stuyvesant,40.68357,-73.94126,Entire home/apt,149,2,26,2019-06-23,0.67,3,2019,Jun
41510712,New York,Manhattan,Harlem,40.82827,-73.9493,Private room,36,1,1,2015-12-27,0.02,1,2015,Dec
20233581,New York,Manhattan,Kips Bay,40.73833,-73.98058,Private room,73,1,4,2016-01-05,0.09,1,2016,Jan
19627702,New York,Manhattan,Chelsea,40.74384,-73.99383,Entire home/apt,193,1,8,2017-12-30,0.23,1,2017,Dec
47546771,New York,Queens,Holliswood,40.72402,-73.76828,Private room,79,3,4,2019-06-02,0.31,1,2019,Jun
47549695,New York,Brooklyn,Crown Heights,40.67846,-73.96242,Private room,60,4,2,2016-05-28,0.05,1,2016,May
17497762,New York,Brooklyn,Bushwick,40.69836,-73.9212,Private room,60,3,1,2015-12-14,0.02,1,2015,Dec
47556575,New York,Manhattan,Gramercy,40.7356,-73.99049,Entire home/apt,159,1,188,2018-11-20,4.19,1,2018,Nov
9870919,New York,Brooklyn,Williamsburg,40.71253,-73.96023,Private room,75,4,2,2017-07-07,0.04,1,2017,Jul
14829766,New York,Manhattan,Upper East Side,40.77549,-73.95196,Private room,235,1,2,2015-11-06,0.04,1,2015,Nov
25459,New York,Manhattan,Harlem,40.82711,-73.93989,Private room,41,1,124,2019-06-25,2.78,2,2019,Jun
7202402,New York,Manhattan,Chinatown,40.71381,-73.99784,Entire home/apt,220,2,93,2019-06-22,2.48,2,2019,Jun
47584049,New York,Manhattan,East Village,40.72524,-73.9882,Entire home/apt,180,4,5,2016-11-27,0.11,1,2016,Nov
44034234,New York,Manhattan,Hell's Kitchen,40.75911,-73.98932,Entire home/apt,185,6,10,2018-11-27,0.23,1,2018,Nov
15278522,New York,Manhattan,East Village,40.72479,-73.98849,Entire home/apt,225,2,1,2016-01-05,0.02,1,2016,Jan
2264413,New York,Brooklyn,Prospect-Lefferts Gardens,40.65838,-73.96048,Entire home/apt,150,2,9,2018-12-29,0.21,1,2018,Dec
47594947,New York,Queens,Sunnyside,40.74271,-73.92493,Private room,74,2,6,2019-05-26,0.13,1,2019,May
35322092,New York,Brooklyn,Bedford-Stuyvesant,40.68523,-73.92926,Private room,49,1,136,2019-07-07,3.05,3,2019,Jul
3025128,New York,Manhattan,Upper West Side,40.77942,-73.97627,Entire home/apt,180,1,43,2016-08-27,0.98,1,2016,Aug
31980952,New York,Brooklyn,Williamsburg,40.71076,-73.96328,Private room,50,3,2,2015-12-29,0.05,1,2015,Dec
835110,New York,Brooklyn,Bedford-Stuyvesant,40.68984,-73.92703,Entire home/apt,115,1,131,2019-06-23,2.92,1,2019,Jun
403032,New York,Bronx,City Island,40.84487,-73.78954,Entire home/apt,110,2,112,2019-07-01,2.6,1,2019,Jul
25344446,New York,Brooklyn,Park Slope,40.67143,-73.97538,Private room,125,5,26,2019-05-20,0.59,2,2019,May
3201337,New York,Manhattan,East Harlem,40.79779,-73.93648,Entire home/apt,150,3,90,2019-06-25,2.11,2,2019,Jun
47636934,New York,Manhattan,Kips Bay,40.73975,-73.98073,Entire home/apt,139,1,1,2015-11-09,0.02,1,2015,Nov
22489244,New York,Brooklyn,Williamsburg,40.7048,-73.94294,Private room,79,2,78,2019-06-12,1.91,1,2019,Jun
8133069,New York,Brooklyn,Williamsburg,40.70919,-73.94804,Entire home/apt,240,1,1,2017-10-09,0.05,1,2017,Oct
40880743,New York,Brooklyn,Clinton Hill,40.68481,-73.9656,Entire home/apt,115,5,1,2015-11-06,0.02,1,2015,Nov
1443812,New York,Brooklyn,Williamsburg,40.71083,-73.96401,Entire home/apt,120,3,184,2019-06-27,4.1,2,2019,Jun
4313126,New York,Brooklyn,Bushwick,40.69844,-73.9334,Entire home/apt,200,1,1,2015-11-27,0.02,2,2015,Nov
46644337,New York,Brooklyn,Bedford-Stuyvesant,40.68271,-73.94038,Entire home/apt,165,2,53,2019-06-22,1.24,3,2019,Jun
47661247,New York,Manhattan,East Village,40.72525,-73.98691,Private room,85,6,10,2019-01-02,0.23,1,2019,Jan
4900788,New York,Manhattan,Chelsea,40.73868,-73.99647,Entire home/apt,130,2,4,2016-04-01,0.1,1,2016,Apr
47663806,New York,Manhattan,Kips Bay,40.7427,-73.98231,Private room,85,1,1,2015-11-08,0.02,1,2015,Nov
43825074,New York,Brooklyn,Cypress Hills,40.6845,-73.87706,Entire home/apt,90,3,82,2019-06-24,1.83,3,2019,Jun
16947579,New York,Brooklyn,Bedford-Stuyvesant,40.68201,-73.93802,Private room,40,5,8,2019-05-26,0.23,1,2019,May
17943391,New York,Manhattan,Harlem,40.80843,-73.94125,Entire home/apt,130,2,210,2019-07-04,4.73,2,2019,Jul
47577737,New York,Manhattan,Midtown,40.7662,-73.98321,Private room,60,3,1,2016-04-24,0.03,1,2016,Apr
47718277,New York,Brooklyn,Bedford-Stuyvesant,40.68878,-73.93109,Private room,65,1,71,2018-11-12,1.61,1,2018,Nov
12986471,New York,Brooklyn,Williamsburg,40.71984,-73.9588,Private room,75,1,1,2015-11-25,0.02,1,2015,Nov
47705853,New York,Manhattan,Hell's Kitchen,40.75525,-73.99412,Entire home/apt,169,1,66,2017-08-28,1.51,3,2017,Aug
8167329,New York,Manhattan,Hell's Kitchen,40.76236,-73.99261,Entire home/apt,95,1,6,2016-05-16,0.14,1,2016,May
47741973,New York,Manhattan,Upper East Side,40.76935,-73.95381,Entire home/apt,120,3,1,2015-11-10,0.02,1,2015,Nov
10621862,New York,Manhattan,Chelsea,40.74236,-74.00656,Entire home/apt,180,4,13,2019-06-26,0.35,1,2019,Jun
527811,New York,Manhattan,Harlem,40.79724,-73.94968,Private room,80,1,200,2019-06-23,4.51,1,2019,Jun
47773961,New York,Manhattan,East Village,40.72403,-73.97741,Private room,90,4,72,2019-06-27,1.62,1,2019,Jun
16176030,New York,Queens,Ditmars Steinway,40.77497,-73.91425,Entire home/apt,140,4,11,2017-08-26,0.25,1,2017,Aug
9859148,New York,Manhattan,East Village,40.72603,-73.98614,Entire home/apt,200,1,1,2016-01-03,0.02,1,2016,Jan
872654,New York,Manhattan,Chelsea,40.74406,-73.99287,Private room,139,1,3,2015-12-20,0.07,1,2015,Dec
47790995,New York,Queens,Queens Village,40.71846,-73.75584,Entire home/apt,75,5,85,2019-05-25,1.9,1,2019,May
46547144,New York,Brooklyn,Williamsburg,40.70782,-73.95462,Private room,60,1,2,2015-11-23,0.05,1,2015,Nov
6217827,New York,Brooklyn,Greenpoint,40.73051,-73.95496,Private room,80,2,2,2016-05-16,0.05,1,2016,May
1495355,New York,Queens,Forest Hills,40.7232,-73.84426,Private room,50,1,9,2019-04-21,0.42,2,2019,Apr
34907341,New York,Manhattan,Upper East Side,40.76579,-73.96168,Private room,65,2,24,2016-12-27,0.54,1,2016,Dec
47838741,New York,Manhattan,Harlem,40.82411,-73.94404,Private room,65,5,2,2016-01-05,0.05,1,2016,Jan
7897952,New York,Brooklyn,Gowanus,40.67652,-73.99682,Entire home/apt,132,1,1,2015-12-01,0.02,1,2015,Dec
40236486,New York,Manhattan,Washington Heights,40.8398,-73.9385,Shared room,35,1,25,2019-05-24,0.63,3,2019,May
13794250,New York,Manhattan,Upper West Side,40.78107,-73.97817,Private room,75,5,1,2015-11-21,0.02,1,2015,Nov
47860375,New York,Manhattan,Chelsea,40.74188,-73.99865,Private room,100,1,2,2015-12-03,0.05,1,2015,Dec
39939246,New York,Brooklyn,Clinton Hill,40.68363,-73.96305,Entire home/apt,89,3,3,2017-12-28,0.07,1,2017,Dec
47886371,New York,Brooklyn,Midwood,40.62402,-73.97071,Private room,50,1,1,2015-12-29,0.02,1,2015,Dec
47917120,New York,Manhattan,East Harlem,40.78748,-73.95102,Entire home/apt,80,2,2,2018-10-09,0.05,1,2018,Oct
3311487,New York,Brooklyn,Williamsburg,40.71292,-73.96215,Private room,90,1,46,2019-06-09,1.04,3,2019,Jun
1651250,New York,Brooklyn,Fort Greene,40.68766,-73.97837,Private room,100,1,1,2016-08-01,0.03,2,2016,Aug
19648898,New York,Manhattan,Harlem,40.80542,-73.9455,Entire home/apt,90,3,1,2016-06-12,0.03,1,2016,Jun
881301,New York,Brooklyn,Clinton Hill,40.68356,-73.96152,Entire home/apt,145,3,3,2019-06-17,0.07,1,2019,Jun
47932600,New York,Queens,Rego Park,40.7303,-73.86674,Entire home/apt,125,5,6,2018-09-04,0.16,1,2018,Sep
8838044,New York,Brooklyn,South Slope,40.66249,-73.98704,Entire home/apt,150,3,34,2019-05-01,0.77,1,2019,May
20123860,New York,Manhattan,East Village,40.72647,-73.98379,Private room,95,1,2,2015-11-10,0.04,2,2015,Nov
47672228,New York,Brooklyn,Bushwick,40.69064,-73.921,Entire home/apt,125,1,9,2016-07-23,0.21,1,2016,Jul
12864943,New York,Queens,Astoria,40.75855,-73.91021,Entire home/apt,120,1,1,2015-12-27,0.02,2,2015,Dec
2807798,New York,Manhattan,Harlem,40.82993,-73.9435,Entire home/apt,201,1,162,2019-07-05,4.46,2,2019,Jul
15565209,New York,Brooklyn,Prospect-Lefferts Gardens,40.6569,-73.95703,Private room,50,2,38,2017-12-09,1.06,1,2017,Dec
47985489,New York,Manhattan,Hell's Kitchen,40.76018,-73.98916,Entire home/apt,199,2,5,2016-05-19,0.11,1,2016,May
4031222,New York,Manhattan,Upper West Side,40.77431,-73.97883,Entire home/apt,185,5,14,2019-04-21,0.38,1,2019,Apr
20956615,New York,Brooklyn,Bedford-Stuyvesant,40.68698,-73.91861,Private room,85,1,8,2018-09-04,0.19,1,2018,Sep
47989547,New York,Brooklyn,Bushwick,40.69647,-73.92495,Private room,60,1,3,2016-05-01,0.07,1,2016,May
47995413,New York,Brooklyn,Flatbush,40.64873,-73.96419,Entire home/apt,100,1,10,2016-07-17,0.23,1,2016,Jul
47743811,New York,Manhattan,Hell's Kitchen,40.76416,-73.98807,Entire home/apt,300,2,8,2019-05-27,0.18,1,2019,May
17507097,New York,Manhattan,Midtown,40.76371,-73.98204,Entire home/apt,300,3,3,2017-11-26,0.07,1,2017,Nov
48016303,New York,Queens,Astoria,40.75546,-73.91768,Private room,39,4,9,2019-04-25,0.21,1,2019,Apr
24272490,New York,Manhattan,Midtown,40.75145,-73.97162,Entire home/apt,179,1,9,2017-09-11,0.21,1,2017,Sep
48017685,New York,Queens,Flushing,40.7544,-73.82866,Shared room,20,3,3,2019-01-25,0.07,1,2019,Jan
4396038,New York,Manhattan,Morningside Heights,40.80874,-73.9589,Entire home/apt,120,2,2,2018-03-02,0.05,1,2018,Mar
20761853,New York,Manhattan,Upper East Side,40.78167,-73.95004,Entire home/apt,170,1,137,2019-06-23,3.06,2,2019,Jun
2598539,New York,Manhattan,Gramercy,40.73318,-73.98449,Entire home/apt,120,1,206,2019-06-23,4.64,1,2019,Jun
14078910,New York,Brooklyn,Carroll Gardens,40.68172,-73.99358,Private room,75,2,42,2018-06-06,0.96,1,2018,Jun
39768761,New York,Brooklyn,Bushwick,40.69813,-73.93433,Entire home/apt,110,2,50,2018-12-25,1.15,1,2018,Dec
23267314,New York,Manhattan,Hell's Kitchen,40.75474,-73.99836,Entire home/apt,177,2,123,2019-06-28,2.81,2,2019,Jun
3335559,New York,Manhattan,Midtown,40.76362,-73.97542,Private room,180,1,10,2019-06-06,0.3,1,2019,Jun
48055483,New York,Queens,Middle Village,40.71527,-73.89829,Private room,70,1,1,2016-01-05,0.02,1,2016,Jan
46631730,New York,Manhattan,Greenwich Village,40.73297,-73.99217,Entire home/apt,325,2,9,2016-11-03,0.21,1,2016,Nov
48054322,New York,Manhattan,Hell's Kitchen,40.76637,-73.98342,Private room,165,1,193,2019-07-05,4.37,1,2019,Jul
48057837,New York,Brooklyn,Williamsburg,40.71914,-73.96477,Private room,75,1,2,2015-12-28,0.05,1,2015,Dec
20694807,New York,Manhattan,Upper West Side,40.77912,-73.97976,Entire home/apt,150,6,1,2016-01-01,0.02,1,2016,Jan
48059119,New York,Manhattan,Midtown,40.74702,-73.98778,Private room,159,1,1,2018-05-11,0.07,3,2018,May
798653,New York,Brooklyn,Williamsburg,40.7131,-73.94422,Entire home/apt,119,1,7,2016-04-11,0.16,1,2016,Apr
1941852,New York,Brooklyn,Crown Heights,40.66965,-73.95517,Entire home/apt,80,1,17,2017-08-30,0.38,1,2017,Aug
31537314,New York,Manhattan,Upper West Side,40.80118,-73.96642,Entire home/apt,250,5,12,2019-06-15,0.27,1,2019,Jun
48078451,New York,Brooklyn,Williamsburg,40.71673,-73.94193,Entire home/apt,125,3,93,2019-06-30,2.69,1,2019,Jun
902703,New York,Brooklyn,Bushwick,40.69975,-73.92051,Entire home/apt,150,5,30,2019-05-14,0.76,1,2019,May
16865342,New York,Brooklyn,Bushwick,40.70484,-73.91942,Private room,50,3,71,2019-05-27,1.85,2,2019,May
48106825,New York,Bronx,Pelham Gardens,40.86617,-73.848,Private room,47,2,138,2019-05-20,3.22,2,2019,May
8996900,New York,Brooklyn,Kensington,40.64735,-73.97611,Entire home/apt,150,4,1,2015-12-02,0.02,1,2015,Dec
1974661,New York,Manhattan,East Village,40.72788,-73.9869,Entire home/apt,299,1,177,2019-06-22,4.05,1,2019,Jun
7174662,New York,Queens,Sunnyside,40.74461,-73.92004,Private room,88,2,132,2019-06-01,3.23,1,2019,Jun
9372538,New York,Manhattan,Hell's Kitchen,40.76121,-73.98895,Private room,169,1,9,2019-05-03,0.21,2,2019,May
2801328,New York,Brooklyn,Bedford-Stuyvesant,40.683,-73.93305,Entire home/apt,110,2,104,2019-06-16,2.38,2,2019,Jun
48148603,New York,Brooklyn,Greenpoint,40.73469,-73.95778,Private room,60,1,1,2016-01-03,0.02,1,2016,Jan
2801328,New York,Brooklyn,Bedford-Stuyvesant,40.68375,-73.93313,Entire home/apt,110,2,122,2019-07-04,2.76,2,2019,Jul
48161896,New York,Manhattan,SoHo,40.72356,-74.00472,Entire home/apt,78,5,2,2017-05-22,0.08,1,2017,May
48171900,New York,Queens,Ditmars Steinway,40.77707,-73.91398,Private room,80,1,2,2016-01-03,0.05,1,2016,Jan
2782391,New York,Manhattan,Hell's Kitchen,40.76639,-73.98727,Entire home/apt,150,3,12,2019-06-14,0.27,2,2019,Jun
46323876,New York,Manhattan,East Village,40.72765,-73.98199,Entire home/apt,199,2,1,2015-11-28,0.02,1,2015,Nov
25687571,New York,Manhattan,East Village,40.72959,-73.98245,Entire home/apt,125,2,15,2017-12-03,0.34,1,2017,Dec
1449710,New York,Manhattan,East Village,40.72404,-73.98838,Entire home/apt,200,1,2,2015-12-13,0.05,1,2015,Dec
11526455,New York,Manhattan,Hell's Kitchen,40.76046,-73.9901,Private room,135,2,123,2019-06-27,2.81,1,2019,Jun
11607339,New York,Brooklyn,Park Slope,40.67815,-73.97878,Entire home/apt,130,2,4,2016-12-31,0.09,1,2016,Dec
26885466,New York,Brooklyn,Midwood,40.61949,-73.95443,Private room,60,2,54,2017-08-19,1.22,1,2017,Aug
48244550,New York,Manhattan,Upper East Side,40.76405,-73.95967,Entire home/apt,126,1,3,2016-06-04,0.07,1,2016,Jun
11797330,New York,Manhattan,Upper East Side,40.78397,-73.95041,Entire home/apt,139,3,18,2016-07-25,0.44,1,2016,Jul
42064476,New York,Manhattan,Upper East Side,40.77234,-73.96045,Entire home/apt,200,1,9,2016-10-13,0.2,1,2016,Oct
48264527,New York,Manhattan,Upper West Side,40.77944,-73.98518,Entire home/apt,40,1,1,2016-03-31,0.03,1,2016,Mar
4631581,New York,Brooklyn,Cobble Hill,40.68805,-73.99634,Entire home/apt,185,2,3,2016-10-16,0.07,1,2016,Oct
15895218,New York,Brooklyn,Carroll Gardens,40.68423,-73.98996,Entire home/apt,134,2,2,2016-02-22,0.05,2,2016,Feb
9226879,New York,Manhattan,Midtown,40.75249,-73.97412,Private room,70,3,6,2019-06-29,0.28,2,2019,Jun
4865452,New York,Manhattan,Lower East Side,40.71269,-73.98171,Entire home/apt,200,1,1,2015-12-03,0.02,1,2015,Dec
31038604,New York,Manhattan,Harlem,40.79912,-73.95204,Private room,90,2,66,2018-06-25,1.5,1,2018,Jun
1516920,New York,Brooklyn,Greenpoint,40.73077,-73.95851,Entire home/apt,115,1,1,2015-12-27,0.02,2,2015,Dec
7065964,New York,Brooklyn,Crown Heights,40.66722,-73.948,Entire home/apt,75,2,161,2019-06-28,3.65,1,2019,Jun
6655182,New York,Manhattan,Lower East Side,40.71846,-73.98727,Private room,150,2,2,2016-09-24,0.05,1,2016,Sep
1516920,New York,Brooklyn,Greenpoint,40.73274,-73.95505,Private room,57,1,10,2016-03-17,0.22,2,2016,Mar
48351548,New York,Manhattan,Harlem,40.80157,-73.95407,Private room,65,1,11,2016-07-04,0.25,1,2016,Jul
48370995,New York,Manhattan,NoHo,40.72624,-73.99317,Entire home/apt,100,1,8,2016-11-15,0.19,1,2016,Nov
48372942,New York,Queens,Astoria,40.76354,-73.91789,Private room,77,2,1,2018-05-06,0.07,1,2018,May
9659504,New York,Brooklyn,Williamsburg,40.71676,-73.94575,Entire home/apt,165,4,10,2018-07-31,0.23,1,2018,Jul
33377685,New York,Manhattan,Hell's Kitchen,40.76436,-73.98573,Entire home/apt,190,4,1,2016-01-05,0.02,1,2016,Jan
48402458,New York,Manhattan,Chinatown,40.71377,-73.99311,Entire home/apt,190,2,119,2019-06-23,2.72,1,2019,Jun
48410883,New York,Brooklyn,South Slope,40.66641,-73.99078,Private room,45,3,7,2018-04-01,0.16,2,2018,Apr
43963802,New York,Manhattan,Harlem,40.82287,-73.94561,Entire home/apt,230,3,52,2019-06-04,1.33,2,2019,Jun
11241615,New York,Manhattan,East Harlem,40.79598,-73.94288,Entire home/apt,250,5,33,2019-05-14,0.76,1,2019,May
9226879,New York,Manhattan,Midtown,40.75145,-73.9752,Entire home/apt,140,4,1,2016-01-10,0.02,2,2016,Jan
20267329,New York,Brooklyn,Prospect Heights,40.67263,-73.96437,Private room,99,2,3,2017-01-02,0.07,1,2017,Jan
17433287,New York,Brooklyn,Williamsburg,40.71786,-73.95588,Entire home/apt,181,4,4,2017-05-02,0.09,2,2017,May
6894897,New York,Brooklyn,Bedford-Stuyvesant,40.69122,-73.94377,Entire home/apt,165,2,166,2019-07-01,3.76,1,2019,Jul
48431029,New York,Manhattan,Lower East Side,40.72201,-73.98775,Entire home/apt,175,3,14,2019-06-17,1.86,1,2019,Jun
45589955,New York,Brooklyn,Crown Heights,40.67637,-73.95951,Entire home/apt,100,6,1,2016-01-07,0.02,1,2016,Jan
48356908,New York,Brooklyn,Carroll Gardens,40.68047,-73.99594,Entire home/apt,209,1,178,2019-06-18,4.47,1,2019,Jun
48437907,New York,Manhattan,Washington Heights,40.83819,-73.94373,Private room,110,1,1,2015-11-10,0.02,1,2015,Nov
25402037,New York,Manhattan,Washington Heights,40.84465,-73.93733,Entire home/apt,80,2,3,2016-03-30,0.07,1,2016,Mar
48249473,New York,Bronx,Kingsbridge,40.87842,-73.9029,Private room,75,1,59,2019-06-23,1.45,2,2019,Jun
20592462,New York,Manhattan,Upper East Side,40.77751,-73.9556,Entire home/apt,125,1,1,2015-11-23,0.02,1,2015,Nov
2716515,New York,Queens,Astoria,40.7576,-73.9067,Entire home/apt,70,1,1,2015-11-11,0.02,1,2015,Nov
48471249,New York,Brooklyn,Clinton Hill,40.69306,-73.96813,Private room,100,2,7,2018-10-28,0.19,1,2018,Oct
22308430,New York,Queens,Jackson Heights,40.75462,-73.88284,Entire home/apt,144,2,13,2019-03-24,0.3,1,2019,Mar
11824700,New York,Manhattan,Lower East Side,40.71514,-73.98293,Private room,95,1,13,2018-05-18,0.32,2,2018,May
11824700,New York,Manhattan,Lower East Side,40.71549,-73.9834,Entire home/apt,220,2,3,2016-12-23,0.07,2,2016,Dec
48492929,New York,Manhattan,Kips Bay,40.74198,-73.9768,Private room,209,3,7,2019-06-20,0.22,1,2019,Jun
17433287,New York,Brooklyn,Williamsburg,40.71896,-73.95423,Private room,118,3,5,2017-05-31,0.16,2,2017,May
16963843,New York,Brooklyn,Bushwick,40.69902,-73.92195,Private room,50,5,28,2018-08-20,1.36,2,2018,Aug
39333015,New York,Manhattan,East Village,40.7228,-73.98352,Private room,85,1,1,2015-11-14,0.02,1,2015,Nov
48511336,New York,Manhattan,Upper West Side,40.78479,-73.97521,Entire home/apt,200,5,5,2017-08-18,0.12,1,2017,Aug
3311487,New York,Brooklyn,Williamsburg,40.71294,-73.96224,Entire home/apt,161,2,21,2019-06-30,0.48,3,2019,Jun
6264251,New York,Brooklyn,Williamsburg,40.71968,-73.9602,Entire home/apt,110,2,24,2017-10-13,0.56,1,2017,Oct
5854655,New York,Brooklyn,Williamsburg,40.71824,-73.95455,Entire home/apt,200,1,1,2016-01-01,0.02,1,2016,Jan
35489917,New York,Brooklyn,Williamsburg,40.71401,-73.96333,Private room,99,1,5,2016-05-01,0.12,1,2016,May
10621509,New York,Brooklyn,Bedford-Stuyvesant,40.68137,-73.91479,Entire home/apt,80,5,12,2017-06-15,0.28,1,2017,Jun
13031745,New York,Brooklyn,Williamsburg,40.7073,-73.94219,Entire home/apt,98,4,3,2016-03-23,0.07,3,2016,Mar
2953015,New York,Brooklyn,Clinton Hill,40.69223,-73.96879,Private room,63,2,2,2016-06-11,0.05,1,2016,Jun
47784768,New York,Brooklyn,Brownsville,40.66447,-73.91743,Private room,69,2,75,2019-06-21,1.73,2,2019,Jun
48532777,New York,Queens,Ditmars Steinway,40.77627,-73.90963,Entire home/apt,89,1,16,2017-12-31,0.45,1,2017,Dec
48534909,New York,Queens,Astoria,40.76483,-73.91522,Entire home/apt,99,4,4,2019-01-04,0.09,1,2019,Jan
33281828,New York,Manhattan,Midtown,40.74966,-73.98781,Entire home/apt,140,4,2,2015-12-28,0.05,1,2015,Dec
10909829,New York,Brooklyn,Bedford-Stuyvesant,40.68346,-73.93121,Entire home/apt,150,4,76,2019-06-25,1.78,2,2019,Jun
9038714,New York,Brooklyn,Carroll Gardens,40.67578,-73.99814,Entire home/apt,199,2,6,2019-06-30,1.4,1,2019,Jun
19195540,New York,Manhattan,Lower East Side,40.71806,-73.99222,Entire home/apt,300,3,25,2019-06-24,0.58,3,2019,Jun
1733622,New York,Brooklyn,Crown Heights,40.67246,-73.93401,Private room,40,1,3,2016-01-01,0.07,1,2016,Jan
29988752,New York,Brooklyn,Bushwick,40.7047,-73.92109,Private room,100,2,22,2017-11-06,0.5,1,2017,Nov
48576700,New York,Brooklyn,Clinton Hill,40.69545,-73.96796,Entire home/apt,170,2,127,2019-05-29,2.9,2,2019,May
820010,New York,Brooklyn,Bedford-Stuyvesant,40.69287,-73.94249,Private room,60,1,145,2019-07-01,3.26,3,2019,Jul
48582770,New York,Manhattan,Inwood,40.86227,-73.92943,Private room,60,5,1,2015-12-30,0.02,1,2015,Dec
24708016,New York,Manhattan,Upper West Side,40.78228,-73.97748,Entire home/apt,170,3,11,2018-08-19,0.31,1,2018,Aug
48593631,New York,Brooklyn,Gowanus,40.67696,-73.99569,Entire home/apt,139,3,10,2018-09-07,0.7,1,2018,Sep
48593893,New York,Manhattan,Midtown,40.75103,-73.98349,Entire home/apt,250,2,10,2017-05-24,0.23,1,2017,May
3843401,New York,Manhattan,Chelsea,40.74097,-73.99953,Entire home/apt,150,1,1,2015-11-17,0.02,1,2015,Nov
258409,New York,Brooklyn,Bushwick,40.701,-73.91593,Private room,90,3,6,2019-01-02,0.32,1,2019,Jan
10549294,New York,Manhattan,Upper East Side,40.76999,-73.9477,Private room,55,4,14,2019-06-02,0.33,1,2019,Jun
48601058,New York,Manhattan,NoHo,40.72711,-73.99198,Entire home/apt,296,2,24,2019-06-23,1.69,1,2019,Jun
31668272,New York,Manhattan,Little Italy,40.719,-73.99565,Entire home/apt,150,2,9,2019-06-04,1.41,1,2019,Jun
48603884,New York,Bronx,Parkchester,40.83735,-73.85997,Entire home/apt,139,3,30,2019-05-21,0.69,1,2019,May
801176,New York,Manhattan,Greenwich Village,40.72893,-74.00176,Entire home/apt,205,3,2,2016-05-19,0.05,1,2016,May
943095,New York,Brooklyn,Bushwick,40.70267,-73.92923,Entire home/apt,90,2,2,2017-07-20,0.07,1,2017,Jul
6452596,New York,Manhattan,Chinatown,40.71544,-73.99052,Entire home/apt,250,2,1,2015-11-28,0.02,1,2015,Nov
5993775,New York,Manhattan,Upper East Side,40.775,-73.94842,Entire home/apt,110,3,4,2016-08-16,0.09,1,2016,Aug
